OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Securities and financial services sales occupations,9.024244397823681,50.6,,195315.5483764063,99354.14667673368
Advertising and related sales occupations,8.377691061212342,42.2,,225043.32944946006,54572.829127947356
Sales engineers,9.326374595707145,60.40000000000001,,132769.95402421747,97375.96134826656
"Sales workers, other commodities",7.856277627139662,32.94147152183479,,246474.4337679071,52975.69485452794
Sales counter clerks,7.056325076445802,32.8,,341856.7394851961,23563.403355253617
Cashiers,6.2351581995078815,30.900000000000002,,517984.00159586704,11669.414428645616
Street and door-to-door sales workers,6.608346527492719,15.4,,456652.88194452587,17724.061811216012
"Demonstrators, promoters and models, sales",6.770502269527117,28.299999999999997,,692477.329986619,18788.811056401464
"Supervisors, general office",7.680283114380235,50.3,,118373.77315332128,46676.88396228315
Computer operators,7.367726447544429,44.900000000000006,,189103.46982490923,37247.12427145041
Secretaries,7.228306832276496,44.5,,222186.88648094455,29386.19158854284
Typists,7.148706276325773,44.5,,427182.99661079835,23897.68772490623
Interviewers,7.561731222942483,35.5,,174145.90397187162,25145.04714020661
Hotel clerks,6.955250485540214,35.5,,359998.1363450129,15798.47725543406
Transportation ticket and reservation agents,7.559061440297934,35.4,,146024.3894664013,33657.81050284865
Receptionists,6.912346145580028,35.5,,412100.0615532384,19353.418096443205
Correspondence clerks,6.731347571071173,35.5,,206926.17532891472,24651.352558980063
"Personnel clerks, except payroll and timekeeping",7.659679144385027,35.5,,359042.5876604278,35453.61915775401
Library clerks,7.616751225532207,41.3,,1060177.9596302835,17176.22346251414
File clerks,6.993296504913156,35.5,,568135.6532553158,21111.612849331144
Records clerks,7.489787075589859,35.5,,150469.1138146982,32492.12893266985
"Bookkeepers, accounting, and auditing clerks",7.084120575368479,47.6,,133304.3547845326,31803.556703019116
Payroll and timekeeping clerks,7.212418139983087,35.5,,132947.44887313418,33662.34330075321
"Billing, posting, and calculating machine operators",7.120686815731779,35.5,,132181.83832828407,29738.02293960427
Mail preparing and paper handling machine operators,6.971448741077731,35.5,,159480.3263687348,41889.197064475644
"Office machine operators, n.e.c.",6.714998853433525,44.9,,482987.6089502743,22340.330422818435
Telephone operators,6.805577845831355,40.4,,276465.74970112834,23867.72836251085
349,7.787484413965087,44.900000000000006,,276040.28444513713,46328.53241895262
Postal clerks except mail carriers,7.088713691416212,35.5,,109160.75156233678,45249.52028118989
"Mail carriers, postal service",6.9735405462492075,42.3,,99305.69744531279,45717.02654610839
"Mail clerks, except postal service",6.658634201538042,35.5,,494075.9958859809,22731.381996102507
Messengers,6.746964067063507,19.1,,243562.20017280037,31903.957984596385
Dispatchers,6.868899361526886,33.5,,156432.49171409284,33505.57573430601
"Traffic, shipping, and receiving clerks",6.346412179184116,29.2,,231604.49277775025,25725.890750832717
Stock and inventory clerks,6.272369710691541,35.5,,361977.9453318174,18539.17698851135
Meter readers,6.728206407146258,35.5,,127026.30126737253,35265.08690230575
"Weighers, measurers, checkers, and samplers",6.569316455696202,35.5,,285842.4112313003,28527.97987571922
Expediters,7.55528875510359,41.776638512342686,,154616.68105573763,47749.230966125695
"Insurance adjusters, examiners, and investigators",7.802171836656724,46.9,,117096.52013871541,41054.07719277622
"Investigators and adjusters, except insurance",7.135572647264125,35.5,,225182.90935399526,25803.235947041376
"Eligibility clerks, social welfare",8.096961638843748,35.5,,76619.65876298813,41086.22435613335
Bill and account collectors,7.039467849223946,25.9,,147084.69145995012,28274.9880058204
General office clerks,7.135711493246217,35.5,,433229.5999571617,25162.509506972885
Bank tellers,7.111755722832833,49.5,,157160.64831292993,18976.47631228896
Proofreaders,8.517684887459808,35.5,,347123.2147571501,25893.284255655217
Data-entry keyers,7.163374986177153,44.9,,313806.8015112979,23865.917464705664
Statistical clerks,7.75697681645845,35.5,,559538.9466094847,34960.705202312136
"Administrative support occupations, n.e.c.",7.670225712168856,35.5,,200720.65056209272,35388.910929742786
Housekeepers and butlers,5.29222222445506,12.399999999999999,,190044.1975215173,13502.515282151347
"Supervisors, guards",7.597197948328268,21.9,,115118.35435980243,54198.56590045593
Firefighting occupations,7.477964408335489,44.36205871762492,,260856.89711990507,62828.73512407382
"Police and detectives, public service",8.086234828905672,45.58652815956019,,126862.87789426581,63230.88629053616
"Sheriffs, bailiffs, and other law enforcement officers",7.1324962142480395,25.77307266942303,,107995.12706344751,44203.68116992497
Crossing guards,6.067990674568589,17.5,,241441.20814450062,19568.959430015686
"Guards and police, except public service",6.859046185956559,22.377418683100252,,239240.13046926362,29161.476918191624
"Protective service occupations, n.e.c. ",6.200943046731469,14.7,,1710838.7334998325,8875.228201179942
Bartenders,7.034328848305383,19.9,,207769.29796040355,17974.843965857945
Waiters and waitresses,6.505116587832753,20.3,,529541.9923534655,11823.07089485826
Cooks,5.913204566922442,30.350143005219458,,465037.7039403039,16658.42146517166
"Kitchen workers, food preparation",5.926343841563002,26.400000000000002,,551065.5390189645,10821.041841934097
Waiters'/waitresses' assistants,5.821114182138987,16.84194155672523,,682511.3575449553,9807.539447635085
Miscellaneous food preparation occupations,5.691360334608222,23.930991309397466,,690727.7487634915,10029.29866749935
Dental assistants,6.9602345987167515,47.8,,163302.38678468065,23345.114965621793
"Health aides, except nursing",6.9886766723133915,47.8,,185749.28865874515,23352.704859271675
"Nursing aides, orderlies, and attendants",6.4180662823464125,36.3,,166450.69975986614,19052.03060700277
"Supervisors, cleaning and building service workers",6.378899000514277,16.1,,246190.8593266701,34098.26692455038
Janitors and cleaners,5.743874883303932,16.099999999999998,,411334.9018373962,20226.40862751849
Elevator operators,5.936453274862455,17.5,,486749.7494720133,31337.87048520965
Pest control occupations,6.495342438088506,28.4,,174873.59655921036,32963.68255370712
"Supervisors, personal service occupations",7.322546502829396,14.7,,132591.79961655766,33383.38493247979
Barbers,6.0682291620498,35.0,,674863.8209926337,23499.270124367304
Hairdressers and cosmetologists,6.422757893352445,35.0,,100465.82383700459,19523.900858111523
"Attendants, amusement and recreation facilities",6.651971753547211,14.700000000000001,,781168.9814963561,18948.986716202795
Guides,7.629476494757171,14.099999999999998,,1423666.7958472127,19183.912718883257
Ushers,6.594468812727678,14.9,,1386851.649394097,10252.636190617797
Public transportation attendants,7.345433796550429,34.0936218569131,,121349.79139822225,38301.18352449465
Baggage porters and bellhops,6.751099570236621,20.2,,277538.070271848,24227.568455166722
Welfare service aides,8.48124340636424,52.4,,210183.591344243,38488.39745577664
"Child care workers, n.e.c.",6.545750181918874,14.1,,604753.3694496168,11993.226424478033
"Personal service occupations, n.e.c. ",6.668525701209582,21.007948912362146,,633658.5698951368,13146.475288298621
"Farmers, except horticultural",6.803707163019191,40.7,,193783.32504502367,48544.863731829275
Farm workers,4.751639193416936,18.4,,615026.4451314948,16677.900336514445
"Supervisors, related agricultural occupations",6.550275320454956,45.29999999999999,,315951.667629536,36236.283146777394
"Groundskeepers and gardeners, except farm",5.445296961990758,22.5,,722362.3736934646,17250.039796882316
"Animal caretakers, except farm",6.6280400686117265,28.4,,449513.233860922,15719.33400061289
"Graders and sorters, agricultural products",4.532552655769154,18.4,,320361.2308560809,14168.190040366093
"Inspectors, agricultural products",7.314727057322519,40.6,,101133.35847079195,38700.874829126034
Timber cutting and logging occupations,5.7588177882069544,28.09791820248985,,404071.10295293375,28538.8076543697
Fishers,5.850902678646402,30.2,,743774.9239398774,28623.213687127383
"Supervisors, mechanics and repairers ",6.924098302793182,45.3,,142137.8069718887,55641.59074702226
Automobile mechanics,6.082371750383231,36.7,,267865.62753735814,30713.97270519483
"Bus, truck, and stationary engine mechanics",6.142142111777125,36.699999999999996,,216168.93121617686,38701.998565170965
Aircraft engine mechanics,7.024092070389914,48.199999999999996,,187000.6013765192,51375.08530121057
Small engine repairers,6.134787608460814,32.8,,231574.40432797853,27685.011168414818
Automobile body and related repairers,5.852715631838817,36.7,,352222.0790137635,30497.960884230706
Heavy equipment mechanics,6.050406504065041,29.499154000235656,,319891.9383409921,37224.08109756098
Industrial machinery repairers,6.413678969082302,32.8,,165777.10516576303,42102.742983510856
Machinery maintenance occupations,6.302443609022556,24.199999999999996,,131330.43377192982,37327.9063283208
"Electronic repairers, communications and industrial equipment",6.80055806269643,35.0,,217852.73891933274,36654.47304375856
Data processing equipment repairers,7.53034339748932,33.9,,280670.37807847024,37164.15519164769
Household appliance and power tool repairers,6.361701648500135,32.8,,273954.601184578,36097.74344653635
Telephone line installers and repairers,6.815666727984255,39.2,,198208.92162100185,44164.15658412311
Misc. electrical and electronic equipment repairers,6.924979714278689,33.92317981755145,,212294.34257050825,47383.168998500085
"Heating, air conditioning, and refrigeration mechanics",6.333103323598235,32.8,,312467.9541423395,37295.56627717786
"Camera, watch, and musical instrument repairers",7.083061371357801,37.3,,163266.28386135798,38587.55600743084
Locksmiths and safe repairers,6.494899742603832,32.8,,339228.2722361689,37114.78795004608
Mechanical controls and valve repairers,6.43022476927657,32.8,,94356.46773593331,42328.90097499256
Elevator installers and repairers,6.658675833208788,32.8,,177745.54386489314,65089.802241817364
Millwrights,6.310068435361395,40.3,,182540.4242054936,45185.15174525796
"Mechanics and repairers, n.s. ",6.29113748835772,32.8,,267098.6729366875,36083.35460884084
"Supervisors, construction, n.e.c.",6.4748327519673765,50.3,,242517.04295664982,51225.251952011786
Brickmasons and stonemasons,5.458390926312089,34.18013492488863,,558221.1482763335,24575.19033566309
Carpenters,5.901374601005326,39.900000000000006,,464338.8249530801,27017.734627004334
Drywall installers,4.959841138640808,28.4,,512580.47484527144,21027.525976251436
Electricians,6.584618596438183,49.199999999999996,,244213.2676257676,41333.833347216954
Electrical power installers and repairers,6.500450236966825,37.77751658767773,,148657.46402251185,52655.14642180095
"Painters, construction and maintenance",5.583823965328673,29.8,,465917.5126299408,21680.38602772071
Paperhangers,6.498065296251512,24.300000000000004,,384993.0494558646,20100.723821039905
Plasterers,4.751192691953875,33.2,,663465.645829322,20893.392165671867
"Plumbers, pipefitters, and steamfitters",6.059316215423322,40.599999999999994,,278002.55609297554,38234.34787336822
Concrete and terrazzo finishers,5.306001795276566,31.6,,728497.6905108284,23925.172377503328
Glaziers,5.918055826664064,25.5,,319863.2443880539,33670.221666991994
Insulation workers,5.8145037868382845,28.4,,322427.2121316172,28621.38535494251
"Paving, surfacing, and tamping equipment operators",5.303864196933791,32.599999999999994,,511972.0646612178,29484.310489916334
Roofers,5.0945695663397,31.2,,887893.7801852091,21070.195989287557
Sheetmetal duct installers,6.04523534187929,36.8,,328556.406459907,35498.10950225131
Structural metal workers,6.043407298598592,33.60986920685793,,298584.09026433126,34134.01267869993
"Drillers, earth",5.931387351115585,26.300000000000004,,243796.65321254823,43737.14192249622
"Construction trades, n.e.c. ",5.630342744920013,17.5,,626163.143581798,25354.681078467172
"Drillers, oil well",5.725555440735765,26.3,,811538.857600496,42963.864420791564
Explosives workers,6.654988575780655,32.1,,268888.2080054159,40396.697977490054
Mining machine operators,6.043733987162181,26.299999999999997,,230163.14010027825,50903.04049698339
"Mining occupations, n.e.c. ",5.8615977194089615,26.300000000000004,,605850.6645812026,39223.308315017515
"Supervisors, production occupations",6.771169819804106,45.3,,147597.43787718462,50303.33042147777
Tool and die makers,6.528357979445911,42.0,,89668.69680155821,43984.15748737795
Machinists,6.289506557655056,47.79999999999999,,148373.6009038123,39179.18922017527
Boilermakers,6.20718086853689,30.699999999999996,,493452.622790881,46986.63129886341
"Precision grinders, filers, and tool sharpeners",6.1155459802698715,18.700000000000003,,629528.0023812223,31048.98401179272
"Patternmakers and model makers, metal",7.119341061622941,39.1,,74685.8981086028,45408.553386211104
"Engravers, metal",6.78817436340095,41.2,,120341.04626672421,26370.105049633145
Cabinet makers and bench carpenters,6.17268496023323,38.6,,297678.8276602818,26521.038181213717
Furniture and wood finishers,5.6645434162250305,29.0,,631593.0791377905,23413.76885446392
Dressmakers,6.119353439333069,31.699999999999996,,106691.98350591297,21355.05930892699
Upholsterers,5.776994866038952,30.299999999999997,,198677.6562532477,25450.926108374384
Shoe repairers,6.009631591620515,32.8,,163220.1394172887,22004.659282446424
"Hand molders and shapers, except jewelers",6.282334482545057,28.400000000000002,,308212.4093189372,30005.980222547947
Optical goods workers,7.216781046315136,51.39999999999999,,81166.37026244095,34579.659447529055
Dental laboratory and medical appliance technicians,7.280093689326531,61.0,,212973.5683725416,27989.975438887537
Bookbinders,6.294950962586269,31.3,,339499.51836957084,22841.757303720617
Butchers and meat cutters,5.378256123732702,32.099999999999994,,350829.86691827624,23804.69741791855
Bakers,5.9247777172537734,34.2,,351436.44773942843,19313.83260918983
Food batchmakers,5.9099960649016685,28.4,,398860.04156562005,18520.32824210921
Water and sewage treatment plant operators,6.799407591100089,35.0,,169520.52169869808,45142.479874170516
Power plant operators,7.069511035192266,38.800000000000004,,108476.37040200322,71641.61018692859
Stationary engineers,6.793207104496215,35.0,,178385.31407518743,53960.14746961893
Miscellaneous plant and system operators ,6.644012875536481,26.3,,134880.3360085837,55548.925021459225
Lathe and turning machine set-up operators,5.902062944448356,28.399999999999995,,283258.6593677392,29334.739843694995
Punching and stamping press machine operators,5.7615333033417935,28.4,,270383.7829914015,25469.678162480584
Rolling machine operators,5.723671947809879,36.0,,209417.80419384904,30247.515377446412
Drilling and boring machine operators,5.910133542812255,28.399999999999995,,1043933.964650432,26593.644933228596
"Grinding, abrading, buffing, and polishing machine operators",5.624264883589785,18.7,,388162.2202046242,25433.841811004593
Forging machine operators,6.127332835661726,35.5,,177590.57747680496,31064.91308520849
Molding and casting machine operators,5.960128920112986,28.4,,503642.42849641485,26831.41826609691
Metal plating machine operators,6.053954211831041,28.4,,165132.51300247898,28017.788363388907
Heat treating equipment operators,6.285597548518897,35.5,,142638.42717058223,32966.84065372829
"Wood lathe, routing, and planing machine operators",5.869380236725082,28.399999999999995,,166886.74059606512,28427.573995286013
Sawing machine operators,5.181135046160453,27.699999999999996,,203883.98268088457,21664.637276652593
Nailing and tacking machine operators,5.384261744966443,28.4,,396420.01805369125,20481.464261744968
Miscellaneous woodworking machine operators,6.206134754434687,28.400000000000002,,202800.46513548,25451.836973654583
Typesetters and compositors,6.39648089495204,39.86394963317148,,269188.34896878817,30161.062655664497
Winding and twisting machine operators,5.375278024911032,28.4,,223202.78614323842,17454.228202846974
"Knitting, looping, taping, and weaving machine operators",5.8433251144769285,24.9,,180757.98295174356,23941.679464600213
Textile cutting machine operators,5.717781508264463,28.4,,267922.86318440083,19567.935821280993
Textile sewing machine operators,5.083422570472723,28.4,,216196.8437303832,16671.06392948666
Shoe machine operators,5.7778833365000954,28.399999999999995,,47841.17081512445,21116.28766863006
Pressing machine operators,4.91587453241138,18.200000000000003,,162691.7655336583,16080.385147280294
Laundering and dry cleaning machine operators,5.403938751002337,18.199999999999996,,323646.21489328233,17642.209491215886
Miscellaneous textile machine operators,6.125963927338431,28.4,,249746.36937372954,28906.03878295099
Cementing and gluing machine operators,5.757946724110755,28.4,,473347.81390216993,27073.974465402196
Packaging and filling machine operators,5.429438401700511,28.399999999999995,,375529.2485160101,19743.820567251594
Extruding and forming machine operators,5.9707799300903,28.4,,427356.3814265948,28254.812955141275
Mixing and blending machine operators,5.822569203935674,28.4,,347142.82909527904,29593.6913884183
"Separating, filtering, and clarifying machine operators",6.941502166586423,28.400000000000002,,223830.49270281655,47701.367988685604
Painting and paint spraying machine operators,5.66844366689223,29.0,,376907.6951151749,28133.604664212977
"Roasting and baking machine operators, food",5.7945016624766845,28.400000000000006,,245397.94282702132,23753.13599870246
"Washing, cleaning, and pickling machine operators",5.276962819448289,28.4,,345278.5289233324,21968.057938924256
Folding machine operators,5.760197245001876,28.399999999999995,,285221.63142520236,29034.942648871736
"Furnace, kiln, and oven operators, except food",6.317796802101735,32.5,,306639.6606422974,37656.441817275896
Slicing and cutting machine operators,5.676882876764018,26.946502150781072,,644130.970266395,23268.408365406383
Motion picture projectionists,7.008470317995837,33.9,,718710.582513818,15008.31928791903
Photographic process machine operators,7.030756382381316,35.9,,283630.5672075912,23242.164034039368
"Machine operators, n.s. ",5.889567025358208,28.399999999999995,,366098.6025670052,27598.00526167721
Welders and cutters,5.81112076211824,40.1,,348082.2533748949,31800.628503782573
Assemblers,5.9956489970587,28.399999999999995,,285383.28816131904,24371.663838537712
"Graders and sorters, except agricultural ",6.70770860938225,28.4,,217289.78964445597,33776.25191231363
"Supervisors, motor vehicle operators",6.888421945634714,45.300000000000004,,172985.5741857186,45280.86451095986
Truck drivers,6.020280073979096,31.525939245946386,,240774.947534262,32443.780713285225
Bus drivers,6.46093929506916,32.4,,124904.30672790232,29301.531751352257
Taxicab drivers and chauffeurs,6.550471917326281,22.0,,189110.89747159817,26406.471822140265
Parking lot attendants,6.488390493863211,21.599999999999998,,496505.8638320319,17626.5457645319
Railroad conductors and yardmasters,6.856755344799871,40.9,,155571.25361678188,52654.29987140331
Locomotive operating occupations,6.823445152313003,44.669507387146496,,102254.6166732603,56893.53892746545
"Railroad brake, signal, and switch operators",6.820042967269051,34.7,,63157.95652723367,42522.00556047011
Sailors and deckhands,6.704719198557769,48.549416946213,,301729.07783939206,55562.23792245727
Operating engineers,5.843336960890121,32.6,,269658.37071523076,36971.14030290852
Hoist and winch operators,5.929457387288712,38.8,,247328.2606001401,43271.1114729187
Excavating and loading machine operators,5.77584173279005,32.6,,376289.269854886,36974.50695189077
Miscellaneous material moving equipment operators,6.303080862952041,35.0,,521712.1248641937,46264.722179109114
"Helpers, mechanics and repairers",5.690243039169419,28.4,,907024.966464134,18541.58653846154
"Helpers, construction trades",5.303514769207524,17.5,,803343.2463832439,16658.4151337161
Construction laborers,5.572245784602048,17.5,,535941.504838898,23710.82568669007
Production helpers,5.622458255585857,17.5,,581440.3407851299,17075.09152672121
Garbage collectors,5.434884064877656,17.5,,712266.9900497921,23848.71015397762
Machine feeders and offbearers,5.921159431440057,17.5,,520822.40124252276,22620.27993306534
"Freight, stock, and material handlers, n.e.c.",6.835684062059238,17.5,,101310.37053670849,33207.16212604855
Garage and service station related occupations,6.117046579576462,21.6,,426690.2473136455,16818.221717818076
Vehicle washers and equipment cleaners,5.571927922613662,17.5,,737603.7727613323,16272.27223322718
Hand packers and packagers,5.34091739489081,28.4,,371495.9370868588,15395.286975890023
"Laborers, except construction",5.930593132368753,17.5,,563012.623681544,19532.80670452896
"Military occupation, rank not specified ",7.411600007400549,0.0,,2975459.6687655444,41978.316369925225
991,5.7551226471574815,0.0,,204176.72030673467,1821.6042638835224
999,4.09378798482704,0.0,,415320.54511069803,3953444.6559543475
