OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Education teachers,9.973970944309928,78.3,,331533.4685230024,31597.15435835351
Law teachers,10.75708349074424,78.3,,140644.04967888174,68542.17132602946
Theology teachers,10.598986486486487,78.3,,796102.6557432433,26902.12635135135
Home economics teachers,9.873417721518987,78.30000000000001,,53415.582278481015,32537.141048824593
"Postsecondary teachers, subject n.s. ",10.266737330449033,77.19701792421729,,447308.66269553854,29924.892612306085
"Teachers, prekindergarten and kindergarten",7.850659844595119,59.599999999999994,,199637.94039334252,8496.712715649617
"Teachers, elementary school",9.875269329795874,59.6,,102425.07412699948,23043.84460851108
"Teachers, secondary school",10.066551169444558,59.600000000000016,,160024.40381337862,26294.27388744791
"Teachers, special education",9.129117752970831,46.0,,135688.34013683832,20055.89832193014
"Teachers, n.e.c.",8.474529300805711,46.0,,473031.02370711113,17588.46013169059
"Counselors, educational and vocational ",9.620078150704428,50.6,,1062436.6039822109,24682.823062960484
Librarians,9.179191299153398,54.60000000000001,,583702.6483201846,19655.020779862814
Archivists and curators ,9.046207843735694,65.6,,595489.808362582,23342.26641233023
Economists,9.635256696096793,56.79999999999999,,179339.747216029,40922.6279021374
Psychologists,10.549298639903903,71.4,,134771.5193552137,35538.08456039059
Sociologists,10.086590038314176,65.6,,49170.34482758621,27177.953639846743
"Social scientists, n.e.c.",9.74147601178227,65.6,,193826.37812209982,27951.112012266472
Urban planners ,9.905147426286856,50.6,,151894.42698650673,34045.732533733135
Social workers,8.977606167253226,52.4,,220486.33342852353,21508.643800904978
Recreation workers,6.950444315988517,48.6,,1705813.988468359,8062.341853880294
Clergy,9.268276631901635,65.63514940355203,,454727.2609314085,21082.567975075806
Lawyers,10.870513783090356,75.7,,124312.88909882854,69771.8407001432
Judges ,9.57171722614365,75.7,,160956.64410797996,56379.83361172477
Authors,9.466810331015477,59.8,,268441.8126301791,30116.160540904286
Technical writers,9.055971629220037,34.2,,119516.47454562422,31459.15825575698
Designers,7.771673962259904,58.2,,150444.63245265602,22899.814295141572
Musicians and composers,7.939697990487977,46.0,,409820.56180872733,18302.941817939653
Actors and directors,8.698630136986301,50.300000000000004,,225577.3566207423,34047.53342827693
"Painters, sculptors, craft-artists, and artist printmakers",8.028869924549083,56.199999999999996,,210668.0208786394,19131.314550329418
Photographers,7.642810762310662,40.5,,247035.90435994003,21898.92229318914
Dancers,6.660677783754707,37.6,,452868.4916263224,11675.471221086606
"Artists, performers, and related workers, n.e.c.",7.7554782370231985,34.2,,386621.85288244823,19118.089948495573
Editors and reporters,9.126811582293252,52.5,,340430.7122637013,27996.66552824737
Announcers,7.392338099366651,50.60000000000001,,520163.56747145526,19546.659284948055
Athletes ,7.658563284321882,53.2,,1240705.1762047797,19100.679116567855
Clinical laboratory technologists and technicians,8.300647423060852,61.0,,125841.15017175977,21161.035562140132
Dental hygienists,8.561167158539446,61.0,,70529.56816862799,20511.92134151612
Health record technologists and technicians,7.107164480322906,54.6,,165407.30182410928,14939.393138244197
Radiologic technicians,7.807321348729268,61.0,,113673.05261775831,22926.56367855901
Licensed practical nurses,7.150456077731509,41.9,,109799.53051160024,16554.010963712077
"Health technologists and technicians, n.e.c. ",7.370889714794594,61.0,,221996.03763323723,16797.71224354676
Electrical and electronic technicians,7.413646710517129,50.199999999999996,,190031.53147038698,28705.642288230665
Industrial engineering technicians,7.69138944310979,47.218669326927,,421453.4893928906,24326.990953757617
Mechanical engineering technicians,8.203753188388195,47.0,,143312.98405805902,36074.421626381634
Drafting occupations,7.579093514146184,56.10000000000001,,184151.3117138206,25933.570588314433
Surveying and mapping technicians,7.192346950886605,52.62293303582025,,299187.3635435706,23970.484693110517
Biological technicians,7.200243777650706,47.0,,361237.1115357992,20551.089987058716
Chemical technicians,7.318001755610075,47.0,,268443.2412388305,27508.073240451056
Science technicians n.e.c.,7.7939038741087705,47.0,,829817.2019428229,23053.41641477653
Airplane pilots and navigators,8.638331085774999,70.09999999999998,,132158.2092517674,59316.313497609415
Air traffic controllers,7.4551504066622565,42.8,,164397.66945557846,33363.591897886916
Broadcast equipment operators,7.254097164810582,42.8,,660819.7348392744,22833.3042843943
Computer programmers,8.827429999169965,50.599999999999994,,214696.88417206774,32076.765056350967
"Tool programmers, numerical control",7.21915378768685,47.0,,98240.9176589815,34052.086901444134
Legal assistants,7.963053001170373,35.5,,272103.59778632334,21340.197120882796
"Technician, n.e.c. ",7.907629337364947,47.0,,309343.5089303373,25350.095585449988
"Supervisors and proprietors, sales occupations",7.196796785307216,50.29999999999999,,128397.48782792376,30081.913340152973
Insurance sales occupations,7.973434568448599,46.9,,98784.99976750347,38272.66088759604
Real estate sales occupations,7.949526984126984,44.0,,114851.75783280423,33024.960788359786
Securities and financial services sales occupations,8.903840131647621,50.6,,146775.14802068047,54527.57719254079
Advertising and related sales occupations,8.0304710114028,42.2,,201060.78452068608,27410.326858536046
Sales engineers,8.85628381190179,60.4,,85638.6587806908,47030.02405326675
"Sales workers, other commodities",6.950355616398122,32.79870420843635,,267939.63423993764,20030.242113880126
Sales counter clerks,6.123980825766463,35.5,,344175.8143184023,10507.7181394911
Cashiers,5.910741049125728,30.899999999999995,,504764.67953342455,6779.728298342651
Street and door-to-door sales workers,6.499070256285876,17.37673958217252,,411637.94284971367,11334.756546990842
"Demonstrators, promoters and models, sales",6.41003870803985,28.3,,291702.8901326226,9373.731531188527
"Supervisors, general office",7.313982860341716,35.5,,125939.10963069458,26099.63749985911
Computer operators,7.126095463279155,44.9,,247898.01888407386,19795.403336307696
Secretaries,6.865036091617543,44.5,,209909.5404172599,14837.7785969067
Stenographers,7.299667493534597,44.5,,135840.88496331873,24338.647690927322
Typists,6.8197489917152705,44.5,,402693.30346492905,12635.52566340085
Interviewers,7.1003659520404065,35.5,,327610.01439645194,12433.289943918531
Hotel clerks,6.695330878380063,35.5,,423424.66115826136,9676.665705189484
Transportation ticket and reservation agents,7.449325014180374,35.4,,122916.62053966454,19368.201513653676
Receptionists,6.649198659201873,35.5,,419606.9538155922,10024.124135025948
"Information clerks, n.e.c.",6.67499170329359,35.5,,635279.7422962046,11499.978626874854
Correspondence clerks,6.730728495678474,35.5,,180173.53424752672,17521.679564687456
"Personnel clerks, except payroll and timekeeping",6.989909828116295,35.5,,210976.41334626416,16858.37804097972
Library clerks,7.147108424900751,41.300000000000004,,1338039.1616789047,8381.711617627034
File clerks,6.422948853842119,35.5,,691480.7162228718,8877.043322198311
Records clerks,7.062108757416472,35.5,,309882.6000910104,16892.151829833907
"Bookkeepers, accounting, and auditing clerks",6.8629348039173905,47.60000000000001,,134883.50301432796,15322.680688782251
Payroll and timekeeping clerks,6.772110403007657,35.5,,151003.18589702444,17054.990202191555
Cost and rate clerks,6.791635881611543,35.5,,205903.0764483463,17602.90086487896
"Billing, posting, and calculating machine operators",6.7440337909186905,37.68969376979937,,143736.00077565518,14427.054775847173
Duplicating machine operators,6.589596072170848,44.900000000000006,,849855.3530528028,12556.370673815476
Mail preparing and paper handling machine operators,6.0732978093546475,44.9,,194681.484428656,13166.368265245708
"Office machine operators, n.e.c.",6.314532230462065,44.900000000000006,,500913.3144133866,12960.23840083666
Telephone operators,6.392587807885004,40.4,,302950.18284565746,14495.569879075623
349,6.446720448965276,35.5,,263314.9457734128,16317.180077165907
Postal clerks except mail carriers,6.808329233907253,35.5,,147275.75286339913,26046.77892615034
"Mail carriers, postal service",6.788274246480125,42.29999999999999,,98699.96939758206,27454.161315996826
"Mail clerks, except postal service",6.275507616614628,35.5,,551345.1471889488,12298.028150250733
Messengers,6.389952783573076,19.1,,583181.5272812123,14765.043867354781
Dispatchers,6.4776755362052,33.5,,177940.73413343582,20130.29864064222
"Traffic, shipping, and receiving clerks",6.304692502899257,32.85899173104,,215515.10807891772,19418.958646923787
Stock and inventory clerks,6.208555137339248,35.5,,390987.8586839629,14278.909367298473
Meter readers,6.345251959881104,35.5,,154995.87006553216,21299.272193154757
"Weighers, measurers, checkers, and samplers",5.965731700326729,35.5,,298373.9376253893,15522.73712669813
Expediters,6.8548967030288255,35.5,,219075.44021486468,19337.55641764537
"Insurance adjusters, examiners, and investigators",7.623699254458758,46.9,,89694.79587449617,22503.129276324456
"Investigators and adjusters, except insurance",7.247900321064829,35.5,,151373.21857012244,18692.520970970516
"Eligibility clerks, social welfare",7.307292770828917,35.5,,78158.35131792806,15767.337272984241
Bill and account collectors,6.954311892195998,25.9,,144111.92054544968,17142.73064537734
General office clerks,6.7102659193657095,35.5,,432579.8655896001,13546.861639960127
Bank tellers,6.7381920420080865,49.5,,237139.5241371678,10619.297094301675
Proofreaders,7.667143969653578,35.5,,419279.4054312056,14551.386213480042
Data-entry keyers,6.835727105963837,44.9,,342489.7065332783,13092.281698090565
Statistical clerks,7.240100425492977,35.5,,248254.19778560643,19258.364837351877
Teachers' aides,6.600962051185389,29.49147410348684,,363448.153251108,6831.646988722746
"Administrative support occupations, n.e.c.",7.257053813272761,35.5,,234584.83710447015,19427.928187240606
Housekeepers and butlers,4.983763986904906,12.95300697387128,,223119.95369523964,8057.167007065085
Private household cleaners and servants,4.740627284796743,18.9,,181160.57892011575,6662.738525012894
"Supervisors, guards",7.0030206888690465,21.900000000000002,,210670.3297300378,26957.816668883104
Firefighting occupations,6.971638607795979,44.50555105374726,,295116.97026753705,32263.9019117199
"Police and detectives, public service",7.602335554451692,47.8,,109647.62489896214,32902.87597694426
"Sheriffs, bailiffs, and other law enforcement officers",6.945771270491308,35.31110003744911,,150180.74077966635,25067.09192246826
Crossing guards,5.430609191803222,23.5,,54560.0562745712,9182.353529555023
"Guards and police, except public service",6.3380958459087,21.9,,423656.60630936845,16987.947226694225
"Protective service occupations, n.e.c. ",6.117550152972807,14.7,,2173422.168426983,4197.842049336405
Bartenders,6.366621666981093,19.899999999999995,,268548.42710663454,10589.49266325453
Waiters and waitresses,6.085613764206345,20.300000000000004,,487632.3859121576,6708.417060775803
Cooks,5.464994376423039,26.364950615719636,,503971.37041671947,8262.905581710378
"Food counter, fountain and related occupations",5.360006202547639,15.3,,479983.79604243004,4059.1378142911294
"Kitchen workers, food preparation",5.660137927183381,17.6,,513150.3791147811,7109.07257929417
Waiters'/waitresses' assistants,5.341393297442066,17.599999999999998,,801961.0237828306,5098.068530131925
Miscellaneous food preparation occupations,5.173397020518255,17.599999999999998,,788095.8777524879,6011.13321268981
Dental assistants,6.864057901428864,47.8,,163622.0425591507,11018.86959285835
"Health aides, except nursing",6.379924268304523,47.8,,350523.65931884624,11616.980186056882
"Nursing aides, orderlies, and attendants",6.0313575291518875,36.300000000000004,,216588.32967009765,10810.74176072104
"Supervisors, cleaning and building service workers",6.052815836549748,16.1,,234606.8838758951,20881.99003552152
Janitors and cleaners,5.243411898465905,16.099999999999998,,453188.9200804009,11811.35698727855
Elevator operators,5.19925941451827,20.900000000000002,,375907.70753860124,17270.407811080837
Pest control occupations,6.209062858150401,28.4,,169314.15417438067,19253.339663228424
"Supervisors, personal service occupations",6.925017528044871,14.7,,480814.4656951122,14815.335399138621
Barbers,5.760488292490837,35.0,,362783.7918092873,16449.590211936713
Hairdressers and cosmetologists,6.432707743835537,35.0,,82892.32645261881,11175.749427729976
"Attendants, amusement and recreation facilities",6.05809228845826,14.700000000000001,,937325.7141037298,9852.646033414787
Guides,7.0186503899626995,14.1,,1011949.3929467616,12205.301237707698
Ushers,6.024873781337047,14.899999999999999,,1034010.5982111769,6733.053599408078
Public transportation attendants,7.569068257939048,36.39999999999999,,120515.60153087939,22407.335580063664
Baggage porters and bellhops,6.402299355916555,20.2,,592380.1737486536,12858.804312941022
Welfare service aides,6.478422095773928,17.6,,277621.10160795343,11366.884166613389
"Child care workers, n.e.c.",6.001791304463699,15.15839938094345,,284135.39377478865,6006.559437138253
"Personal service occupations, n.e.c. ",6.108457899963414,14.1,,774310.6505938693,9130.853231328072
"Farmers, except horticultural",5.79995321140375,40.7,,133677.94356355435,21717.072618353184
Horticultural specialty farmers,6.3890229041804485,40.7,,298746.07958021434,19271.590087289547
"Managers, farms, except horticultural",5.8622949569725895,43.7,,256816.99909543662,24035.9272536971
"Managers, horticultural specialty farms ",6.648194677089149,50.29999999999999,,463415.6977014703,22006.35092127303
Farm workers,4.597307981127531,19.175414594520557,,550844.4059762819,9308.487770205491
Marine life cultivation workers,5.245693563009973,18.4,,25193.174070716228,12516.126926563917
Nursery workers,5.233500830477472,18.4,,545243.0535290036,8451.311481613859
"Supervisors, related agricultural occupations",6.3763124285810315,45.3,,419030.98776635074,21621.726154466625
"Groundskeepers and gardeners, except farm",5.335343407431512,22.5,,726658.3843376924,10605.59462262808
"Animal caretakers, except farm",6.316231826911141,28.399999999999995,,475711.18669266213,9930.208533228184
"Graders and sorters, agricultural products",4.189940058603962,18.4,,273228.3103821416,6628.375053193429
"Inspectors, agricultural products",5.983918608467345,31.3,,355903.5807351493,16301.600754840827
Timber cutting and logging occupations,5.2257723977760575,26.970449390148172,,475176.77074660157,16478.600935485094
Fishers,5.460198840755753,30.2,,340445.79813570285,19044.317630282945
"Supervisors, mechanics and repairers ",6.572710537679094,45.3,,106292.70569041814,34368.58869383687
Automobile mechanics,5.7940658655390465,36.70714882529647,,264286.09974877234,19476.63432672028
"Bus, truck, and stationary engine mechanics",5.7553319335390265,36.7,,160007.14979036842,23232.86105241127
Aircraft engine mechanics,6.773551797040169,48.2,,115588.20110465116,29281.051490486258
Small engine repairers,5.818298729691496,32.8,,337699.8997042139,18070.52494177157
Automobile body and related repairers,5.563056302419841,36.70000000000001,,336818.2260243188,18954.882182270558
Heavy equipment mechanics,5.7698024262774,32.79999999999999,,178895.0252397348,24788.93568183327
Industrial machinery repairers,5.81176161440653,32.8,,131004.03236428184,25695.858806463202
Machinery maintenance occupations,5.5077362532730305,24.2,,145144.80399224674,24579.590335634373
"Electronic repairers, communications and industrial equipment",6.751426613786515,35.0,,223599.72673031624,23723.076114409174
Data processing equipment repairers,7.477965507643778,33.9,,216013.30027729957,29488.0988176111
Household appliance and power tool repairers,6.234110151299181,32.8,,134166.18258943138,21825.851122293014
Telephone line installers and repairers,6.553445585513662,39.2,,117197.13125521646,31292.941009543854
Misc. electrical and electronic equipment repairers,6.4192316046354145,32.800000000000004,,133821.13124305263,28946.73877879566
"Heating, air conditioning, and refrigeration mechanics",6.204202328739254,32.8,,196607.50190907414,23445.502377471505
"Camera, watch, and musical instrument repairers",6.364854528195818,37.29999999999999,,148850.62943166005,19152.77118027076
Locksmiths and safe repairers,6.302536905043408,32.8,,158576.29895618686,24274.71604229301
Office machine repairers,6.8142443156486845,33.9,,235180.78094070443,23059.66341952742
Mechanical controls and valve repairers,6.096760388582188,32.8,,107525.93067145975,27388.880900415115
Elevator installers and repairers,6.319502948609941,32.8,,152378.88152906488,35511.156065711875
Millwrights,5.8937248337329775,40.3,,80344.77068271275,30448.390354250554
"Mechanics and repairers, n.s. ",6.003171655934986,32.79999999999999,,220202.6050865805,22436.261456550674
"Supervisors, construction, n.e.c.",6.287972681897307,48.35017953197724,,202328.949347508,31892.39074507095
Brickmasons and stonemasons,5.407064358172233,34.85568089533448,,402629.79470545554,19350.633367931918
Carpenters,5.821067669689213,39.903391495416585,,324694.87809741066,18816.500600821695
Drywall installers,5.344254050364623,28.4,,494391.05820191355,17825.697411119494
Electricians,6.4085141398857,48.99309524688245,,204334.41275289337,26889.810926443068
Electrical power installers and repairers,6.19782460910945,39.2,,167597.80434043685,31984.63228209145
"Painters, construction and maintenance",5.601466665697611,29.800000000000004,,577973.0348758276,14972.307206139936
Paperhangers,6.290299249615767,29.8,,277532.3432781846,17886.604194919084
Plasterers,5.248544440372949,33.2,,482477.32960791496,19194.650909979235
"Plumbers, pipefitters, and steamfitters",5.8820889360906365,40.60285903809581,,274622.3288264289,24685.349837871407
Concrete and terrazzo finishers,5.095713367391819,31.6,,417497.0371034498,18190.828061034612
Glaziers,5.899259570245411,25.5,,278557.6673981909,21151.682111369795
Insulation workers,5.711353467561521,28.4,,383151.59007829975,19209.508881431768
"Paving, surfacing, and tamping equipment operators",4.925836277203541,32.60000000000001,,235044.66010292643,20663.81291159667
Roofers,5.161405940928841,31.200000000000006,,740303.2145894268,14044.154089671845
Sheetmetal duct installers,5.899411157651915,36.8,,150038.30270746068,21946.754901960783
Structural metal workers,5.761533734506708,35.5,,204526.40811854324,24532.461152271964
"Drillers, earth",5.46434432955851,26.300000000000004,,188489.46676514033,21090.831774167076
"Construction trades, n.e.c. ",5.499106633540607,17.5,,399260.9220060438,17518.468727459585
"Drillers, oil well",5.544581587589175,26.3,,346757.3931151625,20029.3845544106
Explosives workers,5.765828111848873,32.1,,357390.51248480316,22646.8551388759
Mining machine operators,5.322641030098009,26.300000000000004,,100130.90082766183,26257.86845659121
"Mining occupations, n.e.c. ",5.395448939008735,26.3,,232250.69813980415,23396.656102902307
"Supervisors, production occupations",6.418203823071938,45.29999999999999,,118344.25460951927,31310.15495667536
Tool and die makers,6.237399587273088,41.98222476128295,,94408.74950740926,31646.93352648331
Machinists,6.025417905959668,47.77987788062589,,126988.18000688654,25344.94679907951
Boilermakers,5.815445254456033,30.7,,274373.51128396526,26212.77473926541
"Precision grinders, filers, and tool sharpeners",5.718954248366013,18.7,,73957.48487869724,24863.53077803626
"Patternmakers and model makers, metal",6.486887774778249,39.10000000000001,,78899.58007823261,29551.88711365765
Lay-out workers,5.965203503847457,35.5,,126862.27503266708,21993.280985336107
"Engravers, metal",6.40154718431674,41.20000000000001,,423503.5923986162,19906.915289256198
Sheet metal workers,5.962319346547646,36.82448640547031,,244838.45060283027,24354.42410598737
Cabinet makers and bench carpenters,5.95091188423035,38.6,,205840.98105610072,18866.212719298244
Furniture and wood finishers,5.653418163059766,29.0,,243273.48942494288,14568.188754329509
Miscellaneous precision woodworkers,6.08092485549133,40.79999999999999,,33133.96309470876,16718.13739439751
Dressmakers,5.489250301176907,31.7,,168032.7657924814,9279.802667346245
Tailors,5.200292438770632,41.2,,215956.71042937884,14630.881182689875
Upholsterers,5.360728472206091,30.299999999999997,,318367.5017654301,15664.64739018328
Shoe repairers,5.31246561459389,32.8,,176948.17373678877,14854.223801940061
Miscellaneous precision apparel and fabric workers,5.7067203028868905,34.7,,196248.9168480833,14997.892380501657
"Hand molders and shapers, except jewelers",5.602797011037225,30.08638513745115,,278120.6121683691,15586.657955713992
Optical goods workers,6.6800416401596205,51.4,,161050.68626453067,17994.167243074433
Dental laboratory and medical appliance technicians,7.014132583714321,61.0,,160115.82369022613,22918.626513653773
Bookbinders,5.787895821622635,31.300000000000004,,288246.3073958082,15686.736743488851
"Miscellaneous precision workers, n.e.c.",5.6711521188862575,28.4,,220716.7760431126,19887.921597125827
Butchers and meat cutters,5.469007196532941,32.1,,249878.12517318473,17284.65678073666
Bakers,5.662722401073782,34.2,,437131.4053325798,13159.536714468812
Food batchmakers,5.626169064748201,28.4,,254437.03337829738,11753.710971223021
Adjusters and calibrators,6.33737232124975,28.399999999999995,,139818.54225916282,23842.109052673743
Water and sewage treatment plant operators,6.481169859820068,35.0,,140545.21360253458,24365.964984905997
Power plant operators,6.66495918806999,38.800000000000004,,78976.56727385882,36664.39933456208
Stationary engineers,6.6884979960557285,35.0,,182764.25685476174,32504.593135695653
Miscellaneous plant and system operators ,6.3049848517457745,26.3,,102464.234127444,29880.071983179645
Lathe and turning machine set-up operators,5.696582915798071,35.81456558046545,,152414.33685647757,23284.563959087638
Punching and stamping press machine operators,5.344401143970583,28.4,,205094.89259561896,19225.200226279896
Rolling machine operators,5.414960828910791,36.0,,71736.49166034875,25028.08548142532
Drilling and boring machine operators,5.44258089976322,28.4,,307872.22845303867,17996.85998421468
"Grinding, abrading, buffing, and polishing machine operators",5.344821646351967,18.699999999999996,,188844.3952305816,19266.137391220465
Forging machine operators,5.537855962678589,35.5,,125927.82223734085,23992.475993779764
"Fabricating machine operators, n.e.c.",5.275466374039818,28.399999999999995,,199987.84919266342,16280.68725505565
Molding and casting machine operators,5.497439342602329,28.4,,173157.2892958679,19159.97136542431
Metal plating machine operators,5.542542136611329,28.4,,179918.66967431252,19340.68891141807
Heat treating equipment operators,5.59115821896091,35.5,,111819.18924672736,25429.394845314127
"Wood lathe, routing, and planing machine operators",5.640913180386865,28.4,,296375.60863697703,17274.087944219522
Sawing machine operators,5.034081164070929,27.700000000000003,,305238.71690318774,14134.606471363892
Shaping and joining machine operators,5.280106650866538,28.399999999999995,,284595.64064583025,12203.674714857058
Nailing and tacking machine operators,4.923956394575911,28.4,,103177.06859877692,11824.870779048126
Miscellaneous woodworking machine operators,5.584066549352103,28.399999999999995,,426606.804331307,14514.762238041912
Printing press operators,6.147189124934707,38.59410160120892,,235760.6586108239,20345.52184492628
Photoengravers and lithographers,6.518082679075116,40.3,,145782.99665834245,27118.993190923626
Typesetters and compositors,6.938357819169131,38.0,,187109.89343196695,17464.234707377964
Winding and twisting machine operators,4.8546833080601886,28.4,,77367.24234223725,13234.450134142075
"Knitting, looping, taping, and weaving machine operators",5.149925202091596,24.9,,150058.2248329056,13669.539999725512
Textile cutting machine operators,5.081183531641571,28.4,,229108.8912288091,12543.510371696326
Textile sewing machine operators,4.849039856140853,28.399999999999995,,120915.06642990015,9363.212853962774
Shoe machine operators,4.943520216574972,28.400000000000002,,168464.8552746485,9982.081106453585
Pressing machine operators,4.996250081519967,18.2,,232624.52695593575,10782.407561792135
Laundering and dry cleaning machine operators,5.135742316374371,18.19506581003646,,438229.3323285293,10187.852526480292
Miscellaneous textile machine operators,5.183147332668065,28.399999999999995,,186112.61238315832,14069.76375321572
Cementing and gluing machine operators,5.232600777978742,28.4,,346584.161120884,14161.261465275886
