OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Actuaries,10.234491574665892,55.4,,212003.63579314353,149663.77733875654
"Mathematical scientists, n.e.c. ",10.022976610753421,55.39999999999999,,271818.61204045144,90245.65350380214
Physicists and astronomers,10.792207792207792,73.8,,166091.95181024764,120722.08710903245
"Chemists, except biochemists",10.181962355817209,68.8,,139950.1846622777,82136.76891299135
Atmospheric and space scientists,9.943547015813637,68.10000000000001,,112590.69886073798,71004.52389049482
Geologists and geodesists,10.454021726721056,67.2,,143991.5896337019,92122.46722110495
"Physical scientists, n.e.c.",10.684149774994346,68.1,,192921.9821581305,96344.01911313196
Agricultural and food scientists,10.309255324944163,55.79999999999999,,132980.8079206842,80779.808247535
Biological and life scientists,10.51305438281152,67.7,,159174.6676670986,75603.71299586173
Forestry and conservation scientists,10.277756803066826,53.89999999999999,,98879.28864751836,60638.688467458545
Medical scientists ,10.57833532881885,67.7,,187519.34211993273,90947.6136093728
Physicians,11.0,81.5,,337053.2605292175,246317.26553629033
Dentists,11.0,73.6,,260745.72244356567,185763.293181357
Veterinarians,11.0,59.699999999999996,,186052.35768051742,117013.40258718924
Optometrists,11.0,62.0,,194380.43781849302,122707.1603065313
Podiatrists,11.0,36.7,,270145.55782114767,209267.5968540635
"Health diagnosing practitioners, n.e.c. ",10.536693207597526,60.0,,145784.42613762734,80802.53743160891
Registered nurses,9.43321509358511,61.5,,135563.3528551325,68835.42241655648
Pharmacists,10.586396465436732,60.699999999999996,,186503.02301507315,102855.40239169486
Dietitians,9.589438483022196,52.1,,117349.77884756726,51126.7791415552
Respiratory therapists,8.633806836423826,36.7,,113773.46869671307,61030.537068085985
Occupational therapists,9.783384925173433,36.584313578295216,,176378.9132594709,54707.94150765929
Physical therapists,9.843201280580349,40.38394102007931,,158197.42755546662,61311.560771157994
Speech therapists,10.72906062205274,36.7,,152689.8301739841,65037.491785975726
"Therapists, n.e.c.",10.048898010172215,38.06846056036405,,151458.4955570923,49726.397281460995
Physicians' assistants ,10.510668475579674,61.5,,189039.82461766156,113336.71269116922
"Postsecondary teachers, subject n.s. ",10.370331455950803,78.30000000000001,,344418.1683227973,70343.60574092121
"Teachers, prekindergarten and kindergarten",8.578864456661071,59.6,,148696.76861571797,29441.129958185174
"Teachers, elementary school",10.304282004629224,59.6,,133054.1145459797,50339.97248840045
"Teachers, secondary school",10.421646784913436,59.6,,164759.60952430253,58267.29943334478
"Teachers, special education",10.115536342188442,46.0,,134006.48827334092,52598.530177415814
"Teachers, n.e.c.",8.132890134886313,48.57140213363069,,431772.0116426707,28135.165498690494
"Counselors, educational and vocational ",9.809202174185252,50.60000000000001,,227470.6654864086,46686.22195005808
Librarians,9.997801626155304,54.599999999999994,,286296.7574662762,50989.429848002226
Archivists and curators ,9.533254344391786,50.3,,228722.93639634896,55880.24793751097
Economists,9.580197826370096,56.8,,264301.1963267536,81012.11924212385
Psychologists,10.893982414844995,71.4,,164447.16577474255,85031.37746862433
"Social scientists, n.e.c.",10.062191397302113,65.6,,556569.0541359124,72397.5426317129
Urban planners ,10.548862310385065,50.6,,138339.80892648775,84902.7571261877
Social workers,9.85405049740202,52.4,,141950.11964385494,50758.133496958144
Recreation workers,7.780547874831906,48.60000000000001,,870315.767123664,21897.904350609122
Clergy,9.48129737051628,65.58751977541334,,465907.49807803665,48631.90562087043
Lawyers,10.819161574508092,75.7,,258934.1696466705,169473.48856671312
Authors,9.640760388464944,59.79999999999999,,238407.8851792741,59585.298572656255
Technical writers,9.397915735491308,34.20000000000001,,154465.03184031617,69455.35486602837
Designers,8.803834596985888,58.2,,202377.1081513918,53412.16204345277
Musicians and composers,8.613176478576763,46.0,,251783.26705371088,41453.529992530726
Actors and directors,9.013781694885544,51.61319175508461,,187258.05293025344,67259.45240221077
"Painters, sculptors, craft-artists, and artist printmakers",8.600547714579232,56.2,,210819.77056352576,46879.84251959783
Photographers,8.402455902359845,40.5,,198459.0571436413,36235.48037904955
Dancers,7.166879068646024,37.599999999999994,,585933.0368201701,25449.104329556023
"Artists, performers, and related workers, n.e.c.",8.448196639632409,34.2,,275763.8834785222,39756.606942176215
Editors and reporters,9.397729229679614,48.57001986499564,,309535.0554230953,59783.28119277293
Announcers,8.261610884666169,50.6,,219945.23503071358,57029.259429358746
Athletes ,7.770940504523572,53.2,,800862.8822624094,33526.847119982776
Clinical laboratory technologists and technicians,8.60816626701953,61.0,,162995.35970831802,49541.46250135949
Dental hygienists,8.628888628380638,61.0,,136062.641514595,56816.55513440055
Health record technologists and technicians,7.655725702549669,35.5,,113072.28506092489,43391.02376617017
Radiologic technicians,8.509801423888446,61.0,,174667.38077969535,86992.41643064565
Licensed practical nurses,6.962296502648469,41.9,,115590.22390428903,40509.74153119244
"Health technologists and technicians, n.e.c. ",8.183938808716412,61.0,,192407.8357430696,52618.63149891273
Industrial engineering technicians,7.809148490925624,48.999061629360206,,443358.563330676,51550.899079483315
Drafting occupations,7.973663838983324,56.1,,199423.13796514316,57400.919964734596
Surveying and mapping technicians,7.893148148148148,53.3,,335008.25408249156,59882.171515151516
Biological technicians,7.960421101075764,48.614819076108844,,368922.0260829546,46912.31216705977
Chemical technicians,7.927917650492134,47.0,,155263.43160533786,52547.36157907304
Airplane pilots and navigators,9.248422456006697,70.1,,225149.30200632522,160533.35506894081
Air traffic controllers,8.324444332315766,42.79999999999999,,151720.32267830562,109024.17564396902
Broadcast equipment operators,8.015623383341955,42.8,,316971.6463722194,53144.60796689084
Computer programmers,9.702633929172482,50.6,,215410.83877052026,113817.01316780991
"Tool programmers, numerical control",6.726981301556693,47.0,,289751.80272277026,46623.370318178444
Legal assistants,8.519675872082347,35.5,,188588.45134653384,52610.33163246568
"Supervisors and proprietors, sales occupations",7.568816157585713,50.300000000000004,,165561.5138354592,59581.19890047972
Insurance sales occupations,8.326986138078322,46.900000000000006,,143353.7863814814,79132.1864679071
Real estate sales occupations,8.490547680010952,44.0,,193329.81073977987,85199.91525484998
Securities and financial services sales occupations,9.332635590066003,50.60000000000001,,251657.93051803752,163978.0946596843
Advertising and related sales occupations,8.747628582408025,42.2,,204429.67178367008,76133.33865933162
Sales engineers,9.298335746423177,60.400000000000006,,276390.78378714994,122073.40152258184
"Sales workers, other commodities",8.142426423920828,32.89411470860197,,242828.6546007069,72901.70483715263
Sales counter clerks,7.180510271469407,32.8,,345614.42505230784,29842.96698385522
Cashiers,6.379398537700986,30.900000000000002,,601910.4692851966,14179.361726410129
Street and door-to-door sales workers,7.4001482744560185,15.400000000000002,,274975.02964006376,28370.451354857843
"Demonstrators, promoters and models, sales",7.188108787039885,28.3,,340788.0327335179,28362.077950374245
"Supervisors, general office",7.938162952027784,50.29999999999999,,136351.65351741356,53271.692093244834
Secretaries,7.6021139432586295,44.5,,164124.7170433335,39007.49142557279
Typists,7.443805319126356,44.5,,310506.29197885934,31282.54027550782
Interviewers,7.685763567088868,35.5,,216233.80428380187,30926.28686541036
Hotel clerks,7.078849471795666,35.5,,288489.0680045168,21733.566476937274
Transportation ticket and reservation agents,7.714196186327334,35.4,,182417.51399747794,42482.541595017006
Receptionists,7.143395790916951,35.5,,371498.7202539873,25493.25654461084
Correspondence clerks,7.281068709569751,35.5,,178076.66358853728,35324.23875899995
"Personnel clerks, except payroll and timekeeping",8.12831398127583,35.5,,260459.90629480727,42323.69071382384
Library clerks,8.09823122445705,41.29999999999999,,594264.16448008,22955.120860036433
File clerks,7.3108257650919635,35.5,,654508.7501764863,30451.749360833397
Records clerks,7.936067148530394,35.5,,273320.0709147992,38802.2662043274
"Bookkeepers, accounting, and auditing clerks",7.254197540299849,47.6,,164029.0320909411,41569.206321770376
Payroll and timekeeping clerks,7.684800488304487,35.5,,124269.80356607112,44570.263498205066
"Billing, posting, and calculating machine operators",7.427020687290804,35.5,,124864.40368455715,37214.49048637237
Mail preparing and paper handling machine operators,7.082261583704888,35.5,,98136.79094444972,43101.44994511377
"Office machine operators, n.e.c.",6.8185652474275535,44.9,,1232227.1288950297,24112.03777769698
Telephone operators,7.095883440473566,40.4,,200950.1779602083,31571.01769085944
Postal clerks except mail carriers,7.234995073415181,35.5,,105153.03496363999,48659.354587164285
"Mail carriers, postal service",7.095873147466547,42.3,,105400.44541800968,50377.241691144765
"Mail clerks, except postal service",6.903696680489279,35.5,,664099.0904999062,27264.43070286941
Messengers,6.983574015060237,19.1,,320885.0526126984,27551.77238484839
Dispatchers,7.141937252531924,33.5,,141756.57264307587,43952.89847072127
"Traffic, shipping, and receiving clerks",6.595949785457497,29.199999999999996,,189261.004583408,32758.856836367853
Stock and inventory clerks,6.5132754587157,35.5,,374232.7241314406,22897.16489842603
Meter readers,6.570975639121885,35.5,,133631.1317975679,43080.59557731669
"Weighers, measurers, checkers, and samplers",6.941165229438884,35.5,,178470.56124740225,37779.03052815135
Expediters,7.790478112112551,42.58645733687329,,169607.71053002117,60430.623852332064
"Insurance adjusters, examiners, and investigators",8.11961322432867,46.9,,113148.89245790486,54461.51271687217
"Investigators and adjusters, except insurance",7.299703856364418,35.5,,241672.9335456655,33502.392815522915
"Eligibility clerks, social welfare",8.18821160664968,35.5,,191165.38089553302,46111.015537301995
Bill and account collectors,7.17968003470492,25.900000000000002,,112568.38931651239,36825.78733856643
General office clerks,7.2711809863188765,35.5,,382712.5330548943,30030.573668803412
Bank tellers,7.138303842598706,49.5,,168884.66819072142,25062.478514679344
Proofreaders,8.929772111913357,35.5,,184165.17063402527,33905.872066787
Data-entry keyers,7.351673843352701,44.9,,219136.29704177732,28393.467724386046
Statistical clerks,8.402859191160967,35.5,,514021.5266731329,52713.40994391262
"Administrative support occupations, n.e.c.",8.097253184440314,35.5,,228994.29066634885,45639.89665573748
Housekeepers and butlers,5.773541856493078,12.400000000000002,,207616.51835367782,18266.91893443903
"Supervisors, guards",8.081577166758935,21.9,,171029.3186811835,68706.8722396506
Firefighting occupations,7.688793153324759,44.56806442568304,,188541.00388307602,79165.62502169627
"Police and detectives, public service",8.360851354789718,45.570957076991064,,165135.38790224813,78812.67214459073
"Sheriffs, bailiffs, and other law enforcement officers",7.241091247082266,25.818428249969937,,153825.21706037398,54273.113974398366
Crossing guards,6.586529808089899,17.5,,303705.2501155352,24967.58458395155
"Guards and police, except public service",7.019802283551607,22.578139440004968,,268803.5680328576,36287.98977312034
"Protective service occupations, n.e.c. ",6.270550118325084,14.7,,1555356.769660503,11986.020529588737
Bartenders,7.282648323366043,19.9,,118415.2602900911,25323.04642354198
Waiters and waitresses,6.70502032311749,20.3,,570950.0951394063,15707.809013261707
Cooks,6.240443930401837,30.23089168105209,,439275.86101961305,21633.47288788485
"Kitchen workers, food preparation",6.340061759289531,26.4,,941473.7998616858,11108.182553658095
Waiters'/waitresses' assistants,6.122356005831551,17.6,,719842.8802903935,14513.18280432482
Miscellaneous food preparation occupations,5.989852388533308,23.795049294071354,,700988.8261001669,14124.435188494319
Dental assistants,7.14799152646118,47.8,,150327.60670431503,29538.629202837998
"Health aides, except nursing",7.4905384714097725,47.800000000000004,,179723.3711241847,30046.086543435515
"Nursing aides, orderlies, and attendants",6.6906315549581645,36.3,,195542.04168476668,24387.79693268654
"Supervisors, cleaning and building service workers",6.630387548032753,16.1,,159848.67542600777,42659.2838442297
Janitors and cleaners,6.060376521079069,16.1,,432128.32468064426,25043.303634412856
Elevator operators,6.211035023896141,17.5,,918533.0594906912,38356.18356040611
Pest control occupations,6.847739432566666,28.399999999999995,,167413.4510796581,39675.175431117175
"Supervisors, personal service occupations",7.2122220940389274,14.7,,326077.09756579925,41818.55612505562
Barbers,6.389728835978836,35.0,,301767.8292989418,29709.22294973545
Hairdressers and cosmetologists,6.614871176833697,35.0,,110261.48032038566,25768.10895463856
"Attendants, amusement and recreation facilities",6.835262604433184,14.7,,761873.8153923542,22038.788239726426
Guides,7.920510131061728,14.099999999999998,,1472566.948653603,23828.579886877164
Ushers,6.840486175278982,14.9,,721841.3387589736,16804.974056436135
Public transportation attendants,7.665011624188684,34.62295971721676,,130375.09989888252,47218.3403769867
Baggage porters and bellhops,7.044286789207782,20.2,,158008.41489060226,30043.508467454292
Welfare service aides,8.786126040221914,52.4,,233753.28391376272,44685.487174208276
"Child care workers, n.e.c.",6.9016498420120005,14.1,,839947.7935145592,16442.6726433855
"Personal service occupations, n.e.c. ",6.8352452910978,20.28353378411529,,519118.12090493884,17680.590975589086
"Farmers, except horticultural",7.115594953679241,40.7,,155992.55774439912,62805.8397601125
Farm workers,5.524472885912088,18.4,,402673.8014424304,25802.428008004325
"Supervisors, related agricultural occupations",6.697826355163247,45.3,,420908.67980237555,49253.287329377854
"Groundskeepers and gardeners, except farm",5.944541806607826,22.5,,676074.1213997696,24797.1404394966
"Animal caretakers, except farm",7.075751680093187,28.399999999999995,,373781.5996369944,21233.440750512753
"Graders and sorters, agricultural products",4.962020081008614,18.4,,183358.23565234753,19449.902589993726
"Inspectors, agricultural products",8.076106621637921,40.599999999999994,,97594.98600892533,53390.013870461946
Timber cutting and logging occupations,6.163151541455872,27.96331158702817,,281404.8031168197,43580.22277529873
Fishers,6.318298789817777,30.2,,579108.824401864,48184.8897621366
"Supervisors, mechanics and repairers ",7.020078006273441,45.3,,166888.26327865908,71528.20533167639
Automobile mechanics,6.301501101331841,36.7,,263055.82673448126,40361.15473583037
"Bus, truck, and stationary engine mechanics",6.410013364750337,36.7,,192927.1262405333,49946.20376681999
Aircraft engine mechanics,7.095183834265722,48.199999999999996,,148070.59065740576,70556.70512651668
Small engine repairers,6.328836394825244,32.8,,377685.205060396,34001.00657565578
Automobile body and related repairers,6.163337903211195,36.7,,197205.25767467704,46836.71530466188
Heavy equipment mechanics,6.335898575225916,29.50923934048656,,346103.74320938316,50192.69091157672
Industrial machinery repairers,6.64473275542618,32.8,,203323.94631118307,55699.13074453205
Machinery maintenance occupations,6.70141292397899,24.200000000000003,,150496.19732073782,52958.85630522415
"Electronic repairers, communications and industrial equipment",6.762868689733409,35.0,,229165.7012076952,52479.1672575156
Data processing equipment repairers,7.526234812070687,33.89999999999999,,212639.3110804367,45693.14588596027
Household appliance and power tool repairers,6.453027239205424,32.8,,84435.55294397526,39018.57590103485
Telephone line installers and repairers,7.015164308785631,39.2,,152958.4025965465,55644.27667408507
Misc. electrical and electronic equipment repairers,7.289996582531856,35.0,,194240.5010984719,73210.87389542548
"Heating, air conditioning, and refrigeration mechanics",6.58441947710396,32.8,,202347.278242961,49986.17895266089
"Camera, watch, and musical instrument repairers",7.53604867613147,37.3,,292653.24354041065,44674.96304837052
Locksmiths and safe repairers,6.693874382936446,32.8,,80914.93340370704,46892.35151665683
Mechanical controls and valve repairers,6.861068402630115,32.8,,85078.72845039092,51363.389054270665
Elevator installers and repairers,6.779197303921569,32.8,,119056.8599877451,84993.54227941176
Millwrights,6.448997522613355,40.29999999999999,,342072.7959612836,59294.169787405655
"Mechanics and repairers, n.s. ",6.586530263486984,32.8,,270606.25864196214,45035.15415648183
"Supervisors, construction, n.e.c.",6.408358903904546,50.3,,274774.55056290893,66138.59719400847
Brickmasons and stonemasons,5.77669061221989,34.34198783831391,,359301.54803253326,39167.88618867462
Carpenters,6.148522705152804,39.9,,368796.3410319513,39795.750603431494
Drywall installers,5.248367681435903,28.400000000000002,,450180.8814990461,34020.41694655668
Electricians,6.759912488761706,49.2,,218460.3583447578,56051.890339266916
Electrical power installers and repairers,6.8126937070475675,38.18630013924449,,215350.0326999955,82065.07529308718
"Painters, construction and maintenance",5.856588569102204,29.800000000000004,,379254.58983239945,32166.868248818282
Plasterers,5.554060988124909,33.2,,389371.54145286616,50812.90426623662
"Plumbers, pipefitters, and steamfitters",6.3267387689545425,40.6,,256270.36560290676,51780.410006736245
Concrete and terrazzo finishers,5.6018251375843615,31.599999999999998,,1009950.0954130073,40043.96840325881
Glaziers,6.336394190373304,25.5,,573367.5816228545,42409.45804825351
Insulation workers,5.896268036652584,28.399999999999995,,231416.96369849387,44895.170916665695
Roofers,5.434970725166362,31.2,,726469.9552174166,34034.755482264365
Sheetmetal duct installers,6.319200564722492,36.8,,306464.0899963444,44626.31821103982
Structural metal workers,6.297561750058491,33.505549984959394,,288863.58790400747,51560.37041679201
"Drillers, earth",6.005493292787601,26.3,,617334.9034504745,53681.710523088994
"Construction trades, n.e.c. ",6.08719883783611,17.5,,500338.580159158,37762.57969319604
"Drillers, oil well",6.2135936475559115,26.3,,1226638.467569996,64414.82722614798
Explosives workers,6.508205399682372,32.1,,218217.6077289571,57030.96876654314
Mining machine operators,6.1876278948907,26.300000000000004,,524087.2986000585,59790.107188098875
"Mining occupations, n.e.c. ",6.0340990667623835,26.3,,364929.1963526423,50743.00223645701
"Supervisors, production occupations",6.8971063774588375,45.3,,193518.66384685945,61456.75440575574
Tool and die makers,6.686240955897805,42.0,,95570.92375934432,56252.109940256385
Machinists,6.474685269201613,47.8,,266153.45901342743,50696.54338670264
Boilermakers,6.481016949152543,30.7,,83591.86822033898,58144.11694915254
"Engravers, metal",7.423824612486084,41.20000000000001,,84934.17573006765,27811.00796437441
Cabinet makers and bench carpenters,6.218594748048261,38.6,,349936.4798012775,37896.13356990774
Furniture and wood finishers,6.262894637766902,29.0,,471156.34593664284,35508.110041413434
Dressmakers,6.603188432855172,31.700000000000003,,191425.1404404062,26026.83957224798
Upholsterers,5.753733954089184,30.299999999999997,,531711.0471218278,30244.229661723944
Shoe repairers,5.902920687671759,32.8,,151885.1757525404,26148.709017703073
"Hand molders and shapers, except jewelers",6.857174624352743,28.4,,138097.31608373838,32416.477969439944
Optical goods workers,7.441017016922841,51.39999999999999,,117507.9759387532,39858.967224489315
Dental laboratory and medical appliance technicians,7.523452245894368,61.0,,174237.12381031533,32503.75253957939
Bookbinders,6.335895858958589,31.300000000000004,,145211.74641246413,28705.038437884377
Butchers and meat cutters,5.935704359970938,32.1,,308833.34449484013,29779.906254629073
Bakers,6.537769281986297,34.2,,311359.7149709687,24259.2891456718
Food batchmakers,6.334693039612975,28.399999999999995,,327982.582082225,26492.802417123374
Water and sewage treatment plant operators,7.105843776003691,35.0,,162727.40242385297,53818.841790454535
Power plant operators,7.283544067849265,38.79999999999999,,870007.7601665165,87318.55354313586
Stationary engineers,7.274732182613478,35.0,,119935.46236587304,72650.7977334835
Miscellaneous plant and system operators ,6.81365568042308,26.3,,173188.0075550099,70152.10520351309
Lathe and turning machine set-up operators,6.1938157894736845,28.400000000000002,,88834.20697368421,40485.978289473685
Punching and stamping press machine operators,6.107391392878104,28.399999999999995,,509435.8778521721,37315.349686785084
"Grinding, abrading, buffing, and polishing machine operators",6.188338412938533,18.7,,236885.212475807,43893.45576294187
Molding and casting machine operators,6.422850967678554,28.399999999999995,,399874.2556046763,42307.87916298261
"Wood lathe, routing, and planing machine operators",6.273731701804225,28.4,,306312.07776650105,38822.826531109706
Sawing machine operators,5.705470814316598,27.700000000000003,,489438.8046180639,30502.565157338457
Nailing and tacking machine operators,6.075163662814192,28.400000000000002,,1444401.4686818072,25076.167865513617
Miscellaneous woodworking machine operators,6.3593792338958,28.4,,261468.87949254835,32726.64658209139
Typesetters and compositors,6.784104994531535,39.896454004131726,,211008.82067322882,37721.21822821728
Winding and twisting machine operators,6.079538627898594,28.4,,182678.08426448796,36224.57879770916
Textile sewing machine operators,5.958353055077453,28.4,,198575.9668513339,24972.702237521513
Pressing machine operators,5.610614097590584,18.2,,279142.6063389016,21685.01939672235
Laundering and dry cleaning machine operators,5.804260711526598,18.2,,543289.3777338084,22191.499030140672
Miscellaneous textile machine operators,6.486231024182659,28.4,,318427.90224640945,38138.57400057286
Cementing and gluing machine operators,5.591532808740326,28.4,,306117.56786109123,31895.43408987449
Packaging and filling machine operators,5.839233259718261,28.4,,407414.48734504846,25951.943315373705
Extruding and forming machine operators,6.270858277144117,28.4,,246767.29707290945,39059.65813850904
Mixing and blending machine operators,6.293140613772922,28.399999999999995,,326505.1861625134,39736.21374793031
"Separating, filtering, and clarifying machine operators",7.483797947986123,28.4,,179577.7763452501,58367.534384764906
Painting and paint spraying machine operators,6.096743857257367,29.0,,252496.2293437853,40462.11551448823
"Roasting and baking machine operators, food",6.5487142339731985,28.4,,921526.9784136183,32493.991307497283
Folding machine operators,6.237905478380694,28.399999999999995,,373837.7597482403,39589.66965848572
"Furnace, kiln, and oven operators, except food",6.506851527796473,32.5,,283510.1074438013,48487.86243101359
Slicing and cutting machine operators,6.070369770580297,27.36054304993252,,1151964.6910013496,29001.358164642374
Photographic process machine operators,8.247709504031272,35.9,,96358.62051062791,51540.07879306132
"Machine operators, n.s. ",6.244290249366735,28.399999999999995,,336531.6520177278,35698.27834630352
Welders and cutters,6.144421178753599,40.1,,244769.25330747833,45140.321404769995
Assemblers,6.313110116073542,28.4,,314368.895007236,33321.89897959039
"Graders and sorters, except agricultural ",6.968512959430589,28.4,,250196.77074993355,43728.55017376911
"Supervisors, motor vehicle operators",6.985777857958987,45.3,,160353.80669011967,52319.862198568764
Truck drivers,6.33905810154789,31.514895374596286,,234265.62325168864,42758.244205866315
Bus drivers,6.740514131044688,32.4,,97306.08409868619,37018.553693899565
Taxicab drivers and chauffeurs,7.066008345173244,22.0,,144351.3334545381,30459.23748729033
Parking lot attendants,6.676837667919917,21.600000000000005,,615875.5710675408,21511.66298977721
Railroad conductors and yardmasters,7.058754581480586,40.9,,165887.5026884221,73751.77789354221
Locomotive operating occupations,6.738697963947607,41.508734275710026,,111036.83961872649,74513.13357541175
Sailors and deckhands,7.105577878018271,48.344579432167095,,578377.633647322,63714.414446002804
Operating engineers,6.023438012732165,32.6,,223971.49566843867,51864.61825244471
Hoist and winch operators,6.101560188161345,38.8,,377466.7404210161,64376.74248221957
Miscellaneous material moving equipment operators,6.400282560126167,35.0,,96621.55707057432,67627.41851754501
"Helpers, mechanics and repairers",6.04274313113151,28.400000000000002,,219309.57752121385,20789.430932778145
"Helpers, construction trades",5.710501090535265,17.5,,814024.7892419044,24255.46698526041
Construction laborers,5.857939739664508,17.5,,486612.42446512944,33722.30745584585
Production helpers,6.127504573809157,17.5,,276327.38058500673,22477.39204708268
Garbage collectors,6.122218926134678,17.5,,741654.6834694778,31441.84283450666
Machine feeders and offbearers,6.288323244865229,17.5,,484906.3796109473,27735.59211547416
"Freight, stock, and material handlers, n.e.c.",7.711533874045801,17.5,,104616.21381997455,50550.93451812977
Garage and service station related occupations,6.400699778250094,21.6,,282493.56239305745,23776.620961120872
Vehicle washers and equipment cleaners,5.904493380649134,17.5,,671757.8579452465,21164.920555636574
Hand packers and packagers,6.005731981189034,28.4,,353580.9007600194,20531.057132541202
"Laborers, except construction",6.302116405788616,17.5,,532237.6701150354,25590.95933444549
"Military occupation, rank not specified ",7.778723556792918,0.0,,2370527.784494817,53283.6991939802
991,6.416899068948142,0.0,,389512.09827452025,3544.6649185115257
999,4.554864342329912,0.0,,469264.2483319737,3745943.8321117787
