OCC1950,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Pharmacists,8.058381468819993,60.699999999999996,,2470416.4975834023,3622.2690970175645
Photographers,5.881133510840624,40.5,,2698190.0254849754,2937.3274058577404
Physicians and surgeons,10.27424050064761,81.5,,2216989.1155054565,5645.750586696418
Radio operators,6.406837841548812,42.8,,3108863.1728683235,3685.2190031580394
Recreation and group workers,7.991486463476928,48.6,,3345197.6480504,3152.0602758385835
Religious workers,6.941775014132278,55.5,,8072913.767853778,827.4103385465737
"Social and welfare workers, except group",8.692111223555491,52.4,,5049488.513830659,2649.790371548359
Economists,9.122689075630252,56.79999999999999,,1541033.3157262905,4380.636254501801
Psychologists,10.243662504729475,71.4,,3790024.4037079075,3956.7915247824444
Statisticians and actuaries,7.287272727272727,55.4,,4780555.615867768,3559.063360881543
Miscellaneous social scientists,9.895939086294415,65.6,,8376517.182741117,3334.6446700507613
Sports instructors and officials,8.807503551594989,53.199999999999996,,3526961.755262818,2846.9359421412887
Surveyors,6.369581605729363,53.30000000000001,,2835797.5492838295,2574.825669053901
Teachers (n.e.c.),9.317935358322675,59.599999999999994,,6250245.837006928,2384.354034415926
"Technicians, medical and dental",7.298813005332875,61.0,,5678696.426085211,2356.6015826595562
"Technicians, testing",6.689670977246685,47.0,,3759775.664527746,2828.6577181208054
Technicians (n.e.c.),6.438946394008247,50.20000000000001,,4211910.38441471,3176.857695868047
Therapists and healers (n.e.c.),8.038519171441164,36.7,,4576224.24680476,2034.373732921992
Veterinarians,7.85586525562677,59.70000000000001,,2434007.13504248,3293.1435385303325
"Professional, technical and kindred workers (n.e.c.)",7.6805157274647105,50.6,,3128726.4923641216,3434.199622096254
Farmers (owners and tenants),2.936188534116603,40.7,,925536.8234413348,1773.7838351028342
Farm managers,5.156880733944954,43.699999999999996,,1008656.1609174312,3169.3669724770643
"Buyers and department heads, store",5.809377682403434,50.0,,3174740.088476395,4279.9202789699575
"Buyers and shippers, farm products",4.031780821917808,40.9,,661339.368219178,3536.206575342466
"Conductors, railroad",3.665776930409914,40.9,,721789.8377025739,4368.860819828408
Credit men,6.458529258098223,48.8,,2211611.4693704285,3872.7631922675027
"Floormen and floor managers, store",5.066221142162819,27.399999999999995,,4321787.068043742,2978.2654921020658
"Inspectors, public administration",5.853360670351221,40.6,,1227726.5980566945,3712.352914958103
"Managers and superintendents, building",4.03329826257571,38.300000000000004,,2569404.9510052036,2377.039269769955
"Officers, pilots, pursers and engineers, ship",4.872125297383029,59.9,,3108849.9719468676,3941.6534496431404
"Officials and administrators (n.e.c.), public administration",6.380561018528103,60.6,,1696059.7872891005,3797.8273470655213
"Officials, lodge, society, union, etc.",5.777662091812589,48.3,,987903.2272598202,4400.594888783719
Postmasters,5.2118304751831985,58.099999999999994,,3442141.6292966683,2961.6189468912894
Purchasing agents and buyers (n.e.c.),6.37777397260274,47.9,,1294067.754589041,4312.5993150684935
"Managers, officials, and proprietors (n.e.c.)",5.194494654720726,50.300000000000004,,1861240.1662745874,3931.3582638332437
Agents (n.e.c.),6.551352973165564,42.5,,2390161.153468224,3548.2262081122135
"Attendants and assistants, library",7.392976588628763,41.3,,7613754.057768319,1264.5332927941624
"Attendants, physician's and dentist's office",5.761821577013433,47.800000000000004,,7984400.6623697365,1566.7700740919222
"Baggagemen, transportation",3.702729044834308,23.200000000000003,,1916672.4532163742,3044.7205977907734
Bank tellers,6.004043231475002,49.5,,5119566.819687427,2695.385273306897
Bookkeepers,6.022693420968194,47.599999999999994,,6689208.984703303,2156.3650165328613
Cashiers,5.0431657123419695,30.9,,6624363.851522195,1759.7668802086287
"Collectors, bill and account",4.432668180188792,25.900000000000002,,2696946.4147448917,2481.997132273868
"Dispatchers and starters, vehicle",4.2315607436230005,33.5,,1906201.7854734112,3108.2317336792044
Express messengers and railway mail clerks,5.026128590971272,37.6,,1512634.992749658,3589.733242134063
Mail carriers,4.9210893034032335,42.3,,1715913.583519417,3122.322492906432
Messengers and office boys,4.730057911451523,19.1,,6746315.486969924,1536.0311974593685
Office machine operators,5.620690805940264,44.9,,6875809.410128484,2106.744535291173
Shipping and receiving clerks,4.170837765125445,29.2,,3320338.664518551,2481.8280881770215
"Stenographers, typists, and secretaries",6.323199611077644,44.5,,7539522.040504693,2184.6787842552876
Telegraph messengers,2.957042957042957,29.800000000000004,,5878396.781551781,1532.6673326673326
Telegraph operators,4.6652357680623435,43.5,,2150704.6756042796,3147.546559239202
Telephone operators,4.950000999180672,40.4,,7120106.596404281,1988.1563784363489
"Ticket, station, and express agents",5.2102272727272725,35.4,,2319046.3320454545,3464.259090909091
Clerical and kindred workers (n.e.c.),5.5452288130923515,35.5,,5235396.028019616,2360.6919038943684
Advertising agents and salesmen,6.182243316814406,42.2,,2888245.3805402387,3656.8437216444477
Auctioneers,4.775677056719468,31.9,,3181048.870975984,3059.38937148697
Demonstrators,5.171351674641149,28.300000000000004,,7083629.943630382,1522.0469497607655
Hucksters and peddlers,2.9362162162162164,18.300000000000004,,2983279.695855856,2041.009009009009
Insurance agents and brokers,6.488134171907757,46.9,,2000886.7348148148,3721.124155602143
Newsboys,3.0294024283787,15.399999999999997,,8327896.355963812,545.6064994841679
Real estate agents and brokers,5.585076516122751,44.0,,1840065.5628762923,3523.8920497882214
Stock and bond salesmen,6.199304750869062,50.599999999999994,,2432808.8301274623,4513.7775202780995
Salesmen and sales clerks (n.e.c.),5.096559833603254,32.8,,4558835.910206029,2392.213350908803
Bakers,3.094127583698942,34.2,,2890432.846350562,2612.2914858175163
Blacksmiths,3.150288650637569,35.5,,1152720.1159043328,2471.0588086024236
Bookbinders,4.075775758614778,31.3,,4195215.018686782,2214.7994171095493
Boilermakers,3.8993412384716732,30.700000000000006,,1180536.7773386035,3469.7452788757137
"Brickmasons, stonemasons, and tile setters",3.4047818952028392,35.7,,1688037.574285387,2823.801663931611
Cabinetmakers,4.113555585549107,38.6,,2382501.770819274,2509.6991946731455
Carpenters,3.2346197662260647,39.9,,1633508.7579238128,2419.9148769487665
Cement and concrete finishers,2.73228650990099,31.599999999999994,,3033688.883121906,2761.2507735148515
Compositors and typesetters,4.715493549985734,38.0,,2463036.4330595145,3490.9255282404
"Cranemen, derrickmen, and hoistmen",3.0805681850272513,38.800000000000004,,1933761.5758662561,3162.3393860664764
Decorators and window dressers,5.344900105152471,37.39999999999999,,3977131.046398528,2765.5625657202945
Electricians,4.500821826218578,49.2,,1793265.9877701115,3374.7174682180766
Electrotypers and stereotypers,3.5352334574620454,38.0,,938901.7898882842,3480.392437696935
"Engravers, except photoengravers",4.17291280148423,41.2,,2971588.293135436,2980.204081632653
"Excavating, grading, and road machinery operators",3.372579148788125,32.6,,1761843.5327902122,3025.2290386176505
Foremen (n.e.c.),4.057846453717893,45.300000000000004,,1406468.739108327,3833.881065544248
Forgemen and hammermen,3.033941605839416,35.5,,1600139.5848540147,3289.6715328467153
Furriers,3.4919669995657836,34.7,,1603301.956795484,3336.7129830655667
Glaziers,3.5090317919075145,25.5,,2284418.0431719655,2925.451589595376
"Heat treaters, annealers, temperers",3.755434782608696,35.5,,2292104.5645652176,3086.7934782608695
"Inspectors, scalers, and graders, log and lumber",3.6494806181910313,31.3,,1924168.2522168737,2559.7479098049153
Inspectors (n.e.c.),3.819213164471652,31.299999999999994,,2056151.6298053972,3253.8218527982926
"Jewelers, watchmakers, goldsmiths, and silversmiths",4.609707860089281,37.29999999999999,,2631555.864666328,2710.102842289654
"Job setters, metal",3.569926094371802,47.79999999999999,,1539815.5726264922,3270.6296191017623
"Linemen and servicemen, telegraph, telephone, and power",4.895499774783997,39.20000000000001,,2220631.157651202,3191.6970367033837
Locomotive engineers,3.150547356863758,50.800000000000004,,801895.1248425744,4589.411308812607
Locomotive firemen,4.472342175611763,36.20000000000001,,1791341.5084310097,3553.5728973884434
Loom fixers,2.603147021913312,30.400000000000002,,732405.1061878559,2892.8419731634326
Machinists,3.8609193447826335,47.8,,1682434.4614974777,3105.0062347673297
"Mechanics and repairmen, airplane",4.872578727321545,48.199999999999996,,1973642.9639446128,3442.320969659775
"Mechanics and repairmen, automobile",3.6914381115715824,36.70000000000001,,1942204.370598163,2603.6503232145865
"Mechanics and repairmen, office machine",5.168702497285559,33.9,,2497175.1237785015,2830.6256786102063
"Mechanics and repairmen, radio and television",5.2394272784019975,35.0,,3459430.461571473,2393.2526919475654
"Mechanics and repairmen, railroad and car shop",3.1362742830712302,37.2,,1674769.7825508788,3216.3390379278444
Mechanics and repairmen (n.e.c.),3.7943805784657103,32.8,,1814292.2903697323,2866.013515421986
"Millers, grain, flour, feed, etc.",3.3214070351758793,25.2,,2623217.67758794,2313.497487437186
Millwrights,3.1425468237111414,40.300000000000004,,1419414.552326704,3202.8504537555514
"Molders, metal",2.9368990072249077,39.099999999999994,,1956827.082488695,2474.795987317428
Motion picture projectionists,4.271554121704305,33.900000000000006,,2929710.4426521305,2913.599955501168
Opticians and lens grinders and polishers,4.944102321174799,51.4,,2517588.5927680405,3721.5853465971895
"Painters, construction and maintenance",3.355487174313315,29.8,,2225714.3925013244,2215.950324110273
Paperhangers,3.2128703703703705,24.3,,2246101.794074074,1692.7546296296296
"Pattern and model makers, except paper",3.8619783616692427,39.10000000000001,,1449580.076867594,2824.273570324575
Photoengravers and lithographers,4.540321754278103,40.300000000000004,,1944310.4135669637,3804.0086074392866
Piano and organ tuners and repairmen,4.265229430379747,32.0,,3467352.5806962023,2592.2765031645567
Plasterers,3.321818015211216,33.199999999999996,,1992377.0621277376,3080.1956382296344
Plumbers and pipe fitters,3.7520074658243687,40.6,,1847475.049122663,3178.124006522341
"Pressmen and plate printers, printing",4.298163501827583,40.2,,2426071.630783632,3610.2589819024693
"Rollers and roll hands, metal",3.236535145552287,36.0,,2012446.1627954154,3086.9915812962777
Roofers and slaters,3.351673569909325,31.200000000000003,,3043032.7503078473,2280.5916265532296
"Shoemakers and repairers, except factory",2.942714498944876,32.8,,2607025.9296927275,1604.7884605486643
Stationary engineers,4.400188793742836,35.0,,1338685.8404692872,3559.813229047266
Stone cutters and stone carvers,3.262757871878393,32.6,,2960115.8931596093,2486.7643865363734
Structural metal workers,3.790189156436061,35.5,,1578996.3174561358,3189.0194425417567
Tailors and tailoresses,3.3159306755379085,41.2,,2985738.601142888,2433.8960133068626
"Tinsmiths, coppersmiths, and sheet metal workers",3.985120458339344,36.8,,1997621.8725552831,3231.5355604558663
"Tool makers, and die makers and setters",3.9338936683344734,42.0,,1421450.0786868723,3641.281811309888
Upholsterers,3.8268856505435043,30.299999999999994,,2055171.8861726872,2657.509374851664
Craftsmen and kindred workers (n.e.c.),3.54439431344173,46.599999999999994,,1799381.579552226,3084.415169830595
Members of the armed services,4.801004560354788,0.0,,8312780.43224606,1669.0262830857628
Apprentice auto mechanics,4.79419388284085,40.8,,3994048.460342146,2397.2265422498704
Apprentice bricklayers and masons,4.744530698659139,40.800000000000004,,7774205.556457304,2396.877205363444
Apprentice carpenters,4.169405509908168,40.8,,4687254.159255679,1835.4881585306912
Apprentice electricians,4.307302771855011,40.8,,2950300.2915778253,2718.1636460554373
Apprentice machinists and toolmakers,5.409879839786382,40.8,,5033178.343624833,2164.027036048064
"Apprentice mechanics, except auto",4.5564024390243905,40.79999999999999,,7059067.053353659,2098.018292682927
Apprentice plumbers and pipe fitters,4.25985380536047,40.8,,4639950.496488462,2272.989823706464
"Apprentices, building trades (n.e.c.)",4.708994708994709,40.800000000000004,,6959034.798059965,1793.7389770723105
"Apprentices, metalworking trades (n.e.c.)",5.354022191400833,40.800000000000004,,3719079.9334257976,2247.330097087379
"Apprentices, printing trades",4.883653593050803,40.8,,5917625.948275862,2240.7738878652276
"Apprentices, other specified trades",4.323617021276596,40.8,,4852620.5148936175,2101.68085106383
"Apprentices, trade not specified",5.7018148403399955,40.8,,6121271.189065013,2114.426832069837
Asbestos and insulation workers,3.7086251067463705,28.4,,3524621.5607173354,3469.7011101622543
"Attendants, auto service and parking",4.176259721080901,21.6,,4424388.859397144,1753.9151690545095
Blasters and powdermen,3.3852711342647406,32.1,,3251015.2682926827,2475.5031967795408
"Boatmen, canalmen, and lock keepers",3.1998910675381262,36.8,,3894870.9978213506,2772.7124183006536
"Brakemen, railroad",3.892481231372845,34.7,,1576101.949711397,3271.26042177538
Bus drivers,3.652405270544207,32.4,,1527788.374727117,2838.7794324029314
"Chainmen, rodmen, and axmen, surveying",4.656023550724638,39.400000000000006,,3971451.9694293477,1651.8229166666667
"Conductors, bus and street railway",3.3531720078482667,28.0,,908790.6551122739,3503.302812295618
Deliverymen and routemen,4.094935037498679,28.0,,2905862.978121369,2471.7809232069294
"Dressmakers and seamstresses, except factory",3.5536664026253253,31.700000000000003,,4987231.370897929,1089.485968088718
Dyers,3.484252458608241,25.0,,3452929.519233163,2602.2407568778785
"Filers, grinders, and polishers, metal",3.394541731393871,18.700000000000003,,2181860.615079085,2763.2602739726026
"Fruit, nut, and vegetable graders, and packers, except factory",3.237098406273716,21.5,,5835788.077030104,1443.4669870984062
"Furnacemen, smeltermen and pourers",3.095924696664672,32.900000000000006,,1358254.3723271124,2761.959301376571
"Heaters, metal",3.2001675041876045,32.900000000000006,,1931387.3804438862,3112.7931323283083
Laundry and dry cleaning operatives,3.162896646065906,18.2,,5796891.492977014,1416.8817329066615
"Meat cutters, except slaughter and packing house",3.9677108743099243,32.1,,1823241.3460810117,2854.3223616638847
Milliners,4.489131576183976,33.4,,4493705.478525675,1823.5377507088103
Mine operatives and laborers,2.9404597112845625,26.299999999999997,,1993876.8829318227,2378.757459257622
"Motormen, mine, factory, logging camp, etc.",2.6589339961336647,27.20000000000001,,1441462.0903065451,2582.2424744545706
"Motormen, street, subway, and elevated railway",3.528001169761661,28.0,,1519948.934493347,3329.178242433104
"Oilers and greaser, except auto",3.290284303953676,24.200000000000003,,3421355.873368456,2632.4884901988703
"Painters, except construction or maintenance",3.328466422319694,29.0,,3039641.929219492,2377.4486771215124
Photographic process workers,5.02254746835443,35.9,,5990295.544303797,2182.9351265822784
Power station operators,3.9664173165685184,38.8,,1305599.7902275983,3582.0865828425913
Sailors and deck hands,3.2737680255384727,33.7,,6271570.510072285,2182.702821707702
Sawyers,2.5950475074840558,27.7,,1913565.52697514,1854.9313419237278
"Spinners, textile",2.4073493924897336,24.900000000000002,,5969911.553321198,1679.1456754582787
Stationary firemen,2.9240553392168755,32.5,,2171859.0114866053,2583.7103496859286
"Switchmen, railroad",3.670686532762595,32.800000000000004,,1836014.0742097464,3216.8793216990452
Taxicab drivers and chauffers,3.4838282295735787,22.0,,2636964.85616139,2227.9912994782417
Truck and tractor drivers,3.3529978136661134,32.1,,2428977.5368541684,2479.8939945095076
"Weavers, textile",2.6755752671140165,24.9,,4101890.760101374,2140.093021916309
Welders and flame cutters,3.6405505918635765,40.099999999999994,,2379317.413034605,2918.123089482516
Operative and kindred workers (n.e.c.),3.362677757106152,28.400000000000002,,4608700.829399092,2116.8297953325387
"Housekeepers, private household",2.9271930563748207,24.9,,7615314.249869386,720.9378950029494
"Laundresses, private household",2.0223656204601506,17.6,,4802526.118652658,445.7802628467178
Private household workers (n.e.c.),2.6877416662233986,18.9,,6227598.162446757,682.3064522068602
"Attendants, hospital and other institution",4.031954411571202,36.3,,6444063.890533113,1557.0032490865108
"Attendants, professional and personal service (n.e.c.)",4.484672577631108,14.1,,5470652.621883822,1304.548526897539
"Attendants, recreation and amusement",3.7092546400033823,14.7,,7073019.01965924,1103.5238658943897
"Barbers, beauticians, and manicurists",4.185171328864329,35.0,,4355144.498886838,1890.2167323933297
Bartenders,3.8284499982676383,19.9,,3255898.9949415037,2324.8297665931377
Bootblacks,2.2183528635088297,9.3,,5943731.473675524,1126.852615943225
Boarding and lodging house keepers,3.654741484930164,22.099999999999998,,5833059.183717227,1874.3705586865965
Charwomen and cleaners,2.6070001862852648,12.399999999999999,,5178389.706435121,1384.559435348664
"Cooks, except private household",3.282242661964332,26.400000000000002,,5445454.841183855,1634.02845824317
Counter and fountain workers,4.096702098664486,15.3,,7475023.320414281,1197.0046334150995
Elevator operators,3.3100716414788476,20.9,,4601371.036369816,1738.0078962505884
"Firemen, fire protection",4.256200741770979,43.800000000000004,,1761441.8226124246,3275.2260083449237
"Guards, watchmen, and doorkeepers",3.0755541431635813,21.899999999999995,,2349723.6986871376,2400.1628664495115
"Housekeepers and stewards, except private household",4.495140198868178,36.4,,6233499.218467244,1491.3520318444864
Janitors and sextons,2.8689178835033875,16.1,,2946353.3354720995,1688.1755993230915
Marshals and constables,3.6855583543240975,45.79999999999999,,280453.7086481948,2663.8958858102433
Midwives,2.0,23.3,,9999999.0,312.5
Policemen and detectives,4.8018958021523765,47.8,,1485609.2638015822,3318.568170479652
Porters,2.73799350288273,20.200000000000003,,4022254.9902250576,1732.697766981767
Practical nurses,4.307066358672826,41.9,,5744790.2579404665,1073.7433063838723
Sheriffs and bailiffs,5.03698553948832,55.0,,961617.9033648499,3001.9466073414906
"Ushers, recreation and amusement",4.060850667494567,14.899999999999999,,8361217.729587085,819.7221359826141
Waiters and waitresses,4.078879201931149,20.3,,7130394.554748006,1068.3406197838237
Watchmen (crossing) and bridge tenders,2.7172966781214205,23.5,,2519736.8616265752,2162.3253150057276
"Service workers, except private household (n.e.c.)",3.3034555810492825,17.6,,6533621.971264578,1200.6400961756965
Farm foremen,3.846941525195365,35.0,,1473563.9865265428,2261.991376987335
"Farm laborers, wage workers",2.630537661350943,18.4,,4738148.27183542,1023.0528770378513
"Farm laborers, unpaid family workers",2.928940939045335,18.4,,9230185.423790254,269.1065937749457
"Farm service laborers, self-employed",3.056732963808282,26.8,,539710.9504401695,1607.5643951744375
Fishermen and oystermen,2.77112169194995,30.199999999999996,,2544944.27745174,1617.0173107444728
Garage laborers and car washers and greasers,2.901588201928531,16.3,,4372274.309226697,1675.5388542257515
"Gardeners, except farm and groundskeepers",3.1643108334186896,22.5,,3185896.5694629382,1594.475741746048
Longshoremen and stevedores,2.7246523585089393,24.4,,3014074.11159584,2367.7365325439177
"Lumbermen, raftsmen, and woodchoppers",2.456714513556619,26.4,,3194557.4151196172,1499.6164274322168
Teamsters,2.3338857917733917,12.199999999999998,,3459294.5163477473,1500.5574807895134
Laborers (n.e.c.),2.8932556507831126,17.5,,3541740.7800145983,1855.1833713069982
Occupation missing/unknown,4.441823428310128,0.0,,5041287.57689336,2308.8339456629715
N/A (blank),3.3807244944486396,0.0,,8211981.995371057,1786932.76037993
